,CaO+MgO,Al2O3,TiO2,Fe2O3*,MnO,MgO,CaO,Na2O,K2O,P2O5,S,Zn,Pb,Cu,As,Cd,Cr,Ni,Sc,V,Co,Ba,Sr,Li,Mo,Rb,Y,Zr,Nb,Cs,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,U,Type de roche
21,0.00014257136612310164,1.5509330627187626e-07,8.082755233089005e-09,2.648950247654421e-07,6.3920506746718e-08,5.904075654368744e-05,8.353060957941422e-05,8.841261626101092e-08,1.1661306942226034e-07,2.3307384398995395e-07,0.00030443766264690687,2.689707639157949e-05,3.009617327747643e-05,9.76570773601963e-06,1.8468431272211933e-05,9.973108679957994e-07,8.400163857677902e-06,4.510432810280253e-06,1.0132148334003823e-06,1.1255391966937879e-05,1.9034368495614594e-05,2.068467934747514e-05,0.000294812647310474,1.587093027573292e-05,3.285070618381669e-06,4.420418577321846e-06,1.3206362261518657e-05,3.4729337986379033e-06,8.505302564476872e-07,3.071470705597475e-07,4.862782407383179e-06,5.366713887383409e-06,1.2447743319032997e-06,5.448263747855525e-06,1.0346171005846787e-06,2.636288626665648e-07,1.404480216190031e-06,1.9301385715771854e-07,1.4201165283359462e-06,3.498226970073907e-07,1.0034943090114631e-06,1.1384177232958675e-07,5.127511024860134e-07,6.430178975814856e-08,7.390110247009714e-08,7.696054637348505e-08,1.8610223506847664e-07,5.492410980539965e-06,R. carbonatées
22,0.00014223638420128777,1.8167930671906251e-07,4.116343922400064e-09,2.986614052586946e-07,5.2583929120563636e-08,5.946818464540471e-05,8.276819955588308e-05,9.164253789091574e-08,1.2183453942558652e-07,2.2754685148596793e-07,0.0005923666242135537,9.849580594188854e-06,3.054899876170864e-05,3.372410746923358e-06,1.8468431272211933e-05,9.973108679957994e-07,1.177667244957363e-05,1.0745188215144038e-05,1.0132148334003823e-06,7.601306762906616e-06,1.9034368495614594e-05,2.015149247109997e-05,0.00015608908725323522,4.472459014372167e-06,3.285070618381669e-06,2.4212734041657e-06,8.951629449348736e-06,3.395230942421383e-06,1.1924339830546297e-06,1.3571605501071005e-07,5.863589260423034e-06,5.506677879750614e-06,1.1030921442184923e-06,4.577793338158216e-06,7.719838917084028e-07,2.0186656849169602e-07,9.81056304341525e-07,1.309572583367147e-07,9.513646538677442e-07,2.3437918529778025e-07,7.102841977300812e-07,7.74970089456912e-08,3.77609863146585e-07,4.9527728581732995e-08,7.294891604340769e-08,1.2805042105582707e-07,1.5617768864583053e-07,8.617997721441869e-06,R. carbonatées
23,0.0001420735440351978,1.977066359166057e-07,9.942404926942622e-09,2.037182910764631e-07,3.015697964748494e-08,5.873336509898563e-05,8.334017893621216e-05,8.446045309707813e-08,9.504141959799803e-08,2.1662757032041675e-06,0.0005545215570821067,1.1202092642636112e-05,1.3671944405501815e-05,1.353835795313241e-05,1.8468431272211933e-05,9.973108679957994e-07,1.132190112009746e-05,6.349849305451486e-06,1.0132148334003823e-06,1.6952899560780852e-05,1.9034368495614594e-05,6.122213198274922e-05,0.00015863241458269884,7.792742209847865e-06,3.285070618381669e-06,1.4902998915543628e-06,2.6630003950787865e-05,5.156609645124651e-06,9.335298108777858e-07,8.907414532372125e-08,1.095342176616292e-05,1.06646290524796e-05,2.480907324036655e-06,1.2245881665655635e-05,2.17526182944354e-06,5.814786530613605e-07,3.076694007084036e-06,4.142037403198505e-07,2.96630501543389e-06,7.132955805744888e-07,2.015935762501591e-06,2.2579246493945084e-07,1.0367728566224534e-06,1.3272022443639347e-07,9.96856807066272e-08,6.835040892758537e-08,1.1703608380509539e-07,1.5182656284694723e-05,R. carbonatées
24,0.00014191944063991977,3.69342061917275e-07,1.2290076096389728e-08,5.915595530996151e-07,8.037969303665049e-08,5.902772181656716e-05,8.28917188233526e-05,9.638874655462866e-08,1.7599533322110847e-07,1.9490990729154686e-07,0.0012025872239119276,8.475926805537466e-06,1.1428571428571429e-05,5.492779382359475e-06,1.8468431272211933e-05,9.973108679957994e-07,4.237963402768733e-05,6.013646392755632e-06,2.90738494893855e-07,1.595747113668227e-05,1.9034368495614594e-05,4.050119818201319e-05,0.00014069091466264202,1.956565897233565e-06,3.285070618381669e-06,3.8323722236314415e-06,1.1471693277706253e-05,7.204195315219199e-06,8.637240100792057e-07,2.2471328282285722e-07,4.827554948113003e-06,4.772138893415514e-06,1.0621873813211007e-06,4.42640716871961e-06,8.474026128681145e-07,2.1616903637935552e-07,1.0883918835759391e-06,1.5326882314603802e-07,1.1600359701184027e-06,2.822082804692186e-07,8.398038736859281e-07,1.0293827096590566e-07,4.985529141700152e-07,6.627515139427346e-08,1.6250230392589407e-07,5.642448848234754e-08,4.5847194944888916e-07,7.2621279916232815e-06,R. carbonatées
25,0.00014161882405639944,1.1240701157890212e-07,5.688354771029738e-09,1.7246152811754907e-07,3.36127888386649e-08,5.857930907251487e-05,8.303951498388456e-05,9.008818895944425e-08,3.393429894995148e-08,1.4591941970977913e-07,0.0004750649561205334,4.196388622563118e-06,3.054899876170864e-05,6.608106221737325e-06,1.8468431272211933e-05,9.973108679957994e-07,1.4325602539094783e-05,6.077528349918999e-06,1.0132148334003823e-06,3.9552168626456985e-06,1.9034368495614594e-05,2.2230730485667996e-05,0.0001059467541317229,2.8660851948586265e-06,3.285070618381669e-06,8.391110017710523e-07,8.590794396322343e-06,2.254079402708409e-06,4.928805547927557e-07,7.686889328931476e-08,4.5625026978822525e-06,4.204532018544695e-06,8.860989098553642e-07,3.6372907448828863e-06,6.213324385699466e-07,1.6830467317573157e-07,8.144017752754691e-07,1.082634252845794e-07,8.111373539864944e-07,2.047041864768781e-07,5.986052814829917e-07,6.572489048728241e-08,3.083767887462226e-07,3.8656232551628136e-08,4.449490842796789e-08,5.4626891336299164e-08,6.412271713817976e-08,6.536350314192029e-06,R. carbonatées
26,0.0001415695452840576,6.338555007979886e-08,7.39183298686062e-10,1.173569007843913e-06,7.527133551953347e-08,5.904999545623452e-05,8.25195498278231e-05,5.715241888167703e-08,1.421850638531441e-08,5.0352045831537245e-08,0.0010267205376664381,0.00010611544549475584,3.054899876170864e-05,9.053405767401709e-06,8.530690708094359e-06,9.973108679957994e-07,1.2150623529933873e-05,6.909178085648673e-06,1.0132148334003823e-06,8.672209735090058e-06,1.9034368495614594e-05,1.0371391049119243e-05,0.00013402376001037258,7.792742209847865e-06,3.285070618381669e-06,2.0825319102115495e-07,5.883889349838111e-06,1.07743974233318e-06,1.246073001774842e-06,3.492943491510863e-08,2.7049778738836515e-06,2.44225752856615e-06,6.707063407482727e-07,1.917661957042205e-06,4.348555558289319e-07,1.0005419185381694e-07,4.6013769963634764e-07,7.16864064369891e-08,5.498057109749657e-07,1.4661611073333357e-07,4.496180193538453e-07,5.4971390739351596e-08,2.658054845205744e-07,3.645080705167018e-08,2.273709447324299e-08,8.927431393824458e-08,3.097718223502152e-08,2.212652889758609e-06,R. carbonatées
27,0.00014050322400669657,8.169171730391285e-08,8.230169729100542e-10,1.9980902920753815e-07,3.545902966541702e-08,5.9252895119152067e-05,8.12503288875445e-05,6.898643271331091e-08,1.9361908282558987e-08,9.688318941621723e-08,0.00010925094345058049,7.883036305871411e-06,3.054899876170864e-05,4.253436855686013e-06,1.8468431272211933e-05,9.973108679957994e-07,7.599473848825677e-06,1.0745188215144038e-05,1.0132148334003823e-06,6.408511529233593e-06,1.9034368495614594e-05,7.953359795218753e-06,0.00014044281372561123,7.792742209847865e-06,3.285070618381669e-06,2.7187827155701855e-07,3.7121736621453925e-06,1.4163222811805494e-06,2.706370313791484e-06,2.9587597585817304e-08,2.1164055859795314e-06,1.648565759273182e-06,4.419680840706537e-07,1.5381305082749821e-06,3.0702247798680555e-07,7.863535044862056e-08,3.761451658353081e-07,5.089164865315784e-08,3.7699245812925036e-07,9.55540524250921e-08,2.920327012993802e-07,3.298604562972137e-08,1.4561301249483007e-07,2.065074695786418e-08,2.8300952112147977e-08,6.46481064445205e-08,7.266240389925488e-08,2.9238139152083697e-06,R. carbonatées
28,0.0001403835023111942,2.0161731536711298e-07,1.0009440580743171e-08,7.579692028473205e-07,1.1561881384862142e-07,5.910811861528412e-05,8.127538369591008e-05,6.715473573562744e-08,3.6391760249172114e-08,2.1281111449338523e-07,0.0008567673707832243,9.042089850645322e-06,2.1168471778267258e-05,5.577912570203283e-06,1.8468431272211933e-05,9.973108679957994e-07,1.8436468916250848e-05,6.106346392643593e-06,1.0132148334003823e-06,8.161366813244803e-06,1.9034368495614594e-05,1.4144999129343925e-05,0.00015998040400034614,2.465437356029851e-06,3.285070618381669e-06,7.691636635259231e-07,1.1448735284430931e-05,5.936493409403172e-06,7.359320383970721e-07,5.5697106407818306e-08,5.0651065274207565e-06,5.237466860257991e-06,1.1105237851889265e-06,4.81930196159012e-06,8.321630824287351e-07,2.4831852232936074e-07,1.1551879264529756e-06,1.563261524635644e-07,1.1859771472517284e-06,2.991138405853704e-07,8.990450123733474e-07,1.0649019699711667e-07,5.204171365552918e-07,6.792097090603718e-08,1.3463845848980658e-07,6.380150509874192e-08,2.849456234411607e-07,1.1412848350266308e-05,R. carbonatées
29,0.00013900274888358768,1.1132306358094669e-06,4.247302493175786e-08,3.749256347840409e-07,3.293854982483128e-08,5.7581653089335145e-05,8.142109579425253e-05,1.2082093369606093e-07,6.06381705277222e-07,2.6756931495256992e-06,0.002104404203781182,1.97324732325618e-05,1.3816831516971454e-05,1.8656156510785705e-05,2.2158286110736218e-05,9.973108679957994e-07,2.5882854499853793e-05,1.0745188215144038e-05,2.4124870520952834e-06,1.160212865769348e-05,1.9034368495614594e-05,7.257449895404548e-05,0.00018878595299952764,7.792742209847865e-06,4.586134298310727e-06,1.7534417660255205e-05,1.0543685876266595e-05,1.6011154678306364e-05,8.791847494867236e-07,1.738068309693727e-07,2.3227441004170593e-05,2.4147348411480877e-05,5.2469147449681136e-06,2.6508537779152794e-05,4.638326712069365e-06,1.1592341912125734e-06,6.394604909169009e-06,8.886961814692039e-07,1.1322696310181168e-06,2.683509818879969e-07,8.064161602136622e-07,9.115393695990578e-08,4.484956790110762e-07,6.172207289203217e-08,4.2579936052993216e-07,6.46481064445205e-08,9.046693664056273e-07,3.517035240834243e-05,R. carbonatées
30,0.0001389858670111972,4.197522286770417e-07,4.4061160072428915e-09,1.2217522873929072e-06,1.9913981128929206e-07,5.829855562179621e-05,8.0687311389401e-05,6.745162527384386e-08,2.214995651247901e-08,2.727985942791996e-07,0.0006571243658835477,9.322823104736869e-05,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,7.561845407175462e-06,1.0745188215144038e-05,1.0132148334003823e-06,3.5219553951228172e-06,1.9034368495614594e-05,1.1088980148467576e-05,0.00022862669860516385,1.206787657446495e-06,3.285070618381669e-06,4.769834459462217e-07,6.2619073735992424e-06,2.1234658452652066e-06,3.3166456283707107e-07,7.84908611257839e-08,4.181043215944982e-06,2.892738145201734e-06,8.733852498940916e-07,2.6162838100074282e-06,5.45557544986025e-07,1.3858336363570094e-07,4.815254961951267e-07,7.585701529136316e-08,5.433056836683428e-07,1.338834085107663e-07,4.1002340614569245e-07,5.196483877760473e-08,2.3639856916132796e-07,3.26772044892674e-08,5.2802162866258376e-08,1.3787233201331324e-08,1.4494450758400965e-07,4.274441895712752e-06,R. carbonatées
31,0.00013894242163652357,4.377217567987648e-07,1.185293922308364e-08,3.828537125406858e-07,8.723352534608804e-08,5.8254321832597825e-05,8.068809980392573e-05,1.8351432450033598e-07,1.1582837778607556e-07,7.701279787072171e-08,0.00027299634488656366,2.0197469691634385e-05,8.353122624377482e-05,4.498527340409477e-06,1.8468431272211933e-05,9.973108679957994e-07,8.721634639569394e-06,1.0745188215144038e-05,1.1503377056189948e-06,1.3954615423311032e-05,1.9034368495614594e-05,2.7857819105588808e-05,0.0002827186723426731,4.3112417123597756e-06,3.285070618381669e-06,1.3688355622300145e-06,1.4267445546078048e-05,5.338952167064605e-06,7.840621523796805e-07,6.935601042438802e-08,8.079609070626145e-06,7.991564284243942e-06,1.8082487633352555e-06,7.733600666688252e-06,1.4034275732331557e-06,3.851389763450104e-07,1.5732261893592225e-06,2.393279828383367e-07,1.7262805256873254e-06,4.144774619471074e-07,1.2681217060312135e-06,1.5792288177807533e-07,7.968365225796293e-07,1.1090318757950608e-07,1.3546978328982713e-07,9.154898694104501e-08,4.5057950509206566e-07,4.626450120007878e-06,R. carbonatées
32,0.00013871124945408095,9.94456774164081e-07,6.068823239829571e-08,8.528920615340948e-07,7.813864907698134e-08,5.6474370519846014e-05,8.223687893423493e-05,1.4974238126378122e-07,5.325519424606711e-07,1.5290314185545567e-07,0.0006411861569018499,4.458601639741681e-05,3.778647975410817e-05,3.3151969703693833e-06,1.8468431272211933e-05,6.427422697654927e-07,4.793504190830017e-05,1.0745188215144038e-05,1.0036927970495877e-06,8.389478047465378e-06,2.603681277738983e-05,2.9151418792298816e-05,0.0001983908586982478,1.5422093334915286e-05,3.285070618381669e-06,1.1105042762769999e-05,3.217150061670398e-05,1.589693347848068e-05,1.9816698261720943e-06,3.5193628234442623e-07,2.261710977995128e-05,3.9895061020244796e-05,4.976204052195949e-06,2.0243184456710234e-05,4.032382808930367e-06,9.768144867575627e-07,4.799906051550063e-06,6.579619100596337e-07,4.060477713360809e-06,8.242304958941942e-07,2.3603892220135144e-06,3.059379703714994e-07,1.817140939849733e-06,2.3900739566897365e-07,4.2210388025290487e-07,1.3942809567459474e-07,1.3434010868475183e-06,1.1749482925898674e-06,R. carbonatées
33,0.0001382995040083596,9.141887960651762e-08,2.362667014582827e-09,3.9522741267940275e-07,4.5518788235387065e-08,5.7711725783967936e-05,8.058777822439166e-05,5.6182293679234215e-08,2.597156846670168e-08,1.5072597232735012e-07,0.0008201709114414997,2.7040723981900453e-05,2.7312050974235844e-05,4.874688336873211e-06,1.8468431272211933e-05,9.973108679957994e-07,5.150614091790563e-06,1.0745188215144038e-05,4.663145258103241e-07,1.8487025579462554e-05,1.9034368495614594e-05,1.2889411764705882e-05,0.00014587274909963984,7.792742209847865e-06,3.285070618381669e-06,6.458140644022322e-07,6.870252358974428e-06,2.4414384629861175e-06,3.086143756638407e-07,7.975625431899181e-08,3.147816993207466e-06,2.319945035722907e-06,6.837411337767393e-07,2.245159076250169e-06,5.065142339804054e-07,1.0776093769570271e-07,5.235655759005316e-07,8.091029861593554e-08,6.418635781803038e-07,1.573341544110615e-07,5.043857665907873e-07,6.041320838178233e-08,2.759426890772242e-07,3.677297134597249e-08,5.295958150913778e-08,1.2984673940445021e-08,7.832653962818805e-08,6.127536153700912e-06,R. carbonatées
34,0.0001381982339601858,1.4530876217772583e-07,2.4912974822183328e-09,1.3220474219853926e-07,3.647210843931357e-08,5.7937308890186484e-05,8.026092506999932e-05,6.323035155213707e-08,2.7371571637527157e-08,1.1312856155888851e-07,0.0004953668420922198,9.27934605100228e-06,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,4.59548566335351e-06,1.0745188215144038e-05,1.0132148334003823e-06,9.897969121069097e-06,1.9034368495614594e-05,8.819797484666928e-06,0.00014510245982038707,7.792742209847865e-06,3.285070618381669e-06,4.396085141239101e-07,6.3046578637566004e-06,2.720564763865464e-06,2.5717629242617767e-07,9.184659178667484e-08,3.041621480733834e-06,2.4419878242834714e-06,7.392596967607501e-07,2.370329113036085e-06,5.178407999201388e-07,1.2068017604181137e-07,5.380529489315051e-07,8.241014694469126e-08,5.932665043507653e-07,1.44691400956664e-07,4.6254722065273274e-07,5.494851720754609e-08,2.526749607561644e-07,3.7610061922060175e-08,4.749854943951603e-08,1.3389554922617176e-08,5.733690749020708e-08,4.377770886076923e-06,R. carbonatées
35,0.00013816031714249918,4.735251204215656e-07,1.739815279489715e-08,1.0063135913371984e-06,2.29447346270309e-07,5.803582521795384e-05,8.012449192454535e-05,9.910574786873524e-08,2.264711617321937e-07,1.625384783381137e-08,0.0016563686377874239,1.2912618478596626e-05,7.785107768781803e-06,8.007825413083179e-06,1.710021068055081e-05,9.973108679957994e-07,1.7917509361773613e-05,1.2312031572615389e-05,8.648451446129833e-07,1.160212865769348e-05,1.9034368495614594e-05,9.057851520373711e-05,0.00020724252169059267,1.0298063481224968e-05,3.4248468313580124e-06,5.2651540071058585e-06,8.839951304314948e-06,6.281744878608653e-06,2.0126493330338543e-06,3.6155608063139216e-07,4.89151638960251e-06,5.5772046926318106e-06,1.200066353287439e-06,5.01001387751851e-06,9.125581539396223e-07,2.5984460581731517e-07,1.0056583779047e-06,1.5059340420830646e-07,1.0867672604921413e-06,2.722310573529422e-07,8.315480324478215e-07,1.0482965296191166e-07,5.584674948574924e-07,7.864503480964801e-08,1.4299316437138337e-07,1.8295273756148624e-07,5.039056284229449e-07,6.1605426261349755e-06,R. carbonatées
36,0.00013764040348738921,1.1691859908393369e-07,3.446721973542995e-09,2.878609406816696e-07,4.835137824539995e-08,5.7145046663302924e-05,8.04953568240863e-05,7.059023611197833e-08,3.1289042211407515e-08,2.4467516059369905e-08,0.00022548245542128488,7.208057522577996e-06,3.054899876170864e-05,3.700136194923371e-06,1.8468431272211933e-05,9.973108679957994e-07,9.899065664340449e-06,5.2859088498905305e-06,1.0132148334003823e-06,5.0936939826217845e-06,1.9034368495614594e-05,8.567016634168035e-06,0.0001458286144251163,7.792742209847865e-06,3.285070618381669e-06,6.601945869925874e-07,6.838810141969902e-06,2.8117697504373876e-06,1.2509129327473017e-06,7.686821881129419e-08,2.8413551679452186e-06,2.19233822917363e-06,6.362099411337102e-07,2.218644717060637e-06,4.118643112176205e-07,1.0348004189734799e-07,5.180161641196769e-07,7.378704437820753e-08,5.943715994966537e-07,1.6041804388688833e-07,5.014550155001725e-07,5.9442977765102144e-08,2.7218690676436915e-07,3.5007962909255934e-08,5.4408495515053785e-08,1.279607150732117e-07,9.916661144330448e-08,5.441072838218036e-06,R. carbonatées
37,0.00013758522992338487,7.033594904516987e-08,1.884134931461693e-09,7.034703108727168e-07,8.057658024492766e-08,5.7497499437638444e-05,8.008773048574644e-05,4.925359209953132e-08,1.860367971450869e-08,4.0913254248956296e-08,0.002323214413000517,2.664326277857242e-05,3.054899876170864e-05,2.929741499598021e-06,1.8468431272211933e-05,1.0942408010546825e-06,5.4006078245602064e-06,1.0745188215144038e-05,1.0132148334003823e-06,3.423914764590458e-06,1.9034368495614594e-05,9.033840264965319e-06,0.00016964968187190368,7.792742209847865e-06,3.285070618381669e-06,3.611546155705641e-07,5.7031283888888905e-06,1.4951237328973295e-06,2.9610976108486434e-07,4.108726988929638e-08,2.6779123117806396e-06,2.8483028437375596e-06,5.852658682160084e-07,2.3708232524020322e-06,4.290069045612814e-07,1.1039722381646125e-07,5.205469433022502e-07,7.459205069540813e-08,5.605923403171303e-07,1.4664203430791708e-07,4.3756667041751494e-07,5.206968470691575e-08,2.485182814936665e-07,3.548537365182079e-08,3.3563836594458366e-08,3.233124726399343e-08,5.408105912618889e-08,3.220482160717941e-06,R. carbonatées
38,0.00013757751057376336,9.71537979561279e-08,2.7520513514561115e-09,2.490433866195917e-07,4.06316904198571e-08,5.751650783311689e-05,8.006100274064645e-05,6.088781761829099e-08,2.2595746274614597e-08,1.2861842745526158e-07,0.00047705689369986,1.5945523901633712e-05,3.054899876170864e-05,2.8572904101193354e-06,1.8468431272211933e-05,1.0138772423004095e-06,1.0138772423004094e-05,1.0745188215144038e-05,1.0132148334003823e-06,2.949461068510282e-06,1.9034368495614594e-05,7.71284069415439e-06,0.00015697584830562066,7.792742209847865e-06,3.285070618381669e-06,6.769558689767586e-07,5.224105838920299e-06,2.5201280018526742e-06,2.483050953933333e-07,9.886034858571091e-08,2.82506789252713e-06,1.8999898194010473e-06,5.822594382635815e-07,2.0299591103120335e-06,4.349878885177785e-07,9.469110991120243e-08,4.39016811954939e-07,6.488752835463671e-08,4.917485187417828e-07,1.2169742803170508e-07,3.682376679574356e-07,4.456620959263802e-08,1.9532057494085087e-07,2.627398527567934e-08,5.119156386190949e-08,1.2839253844325072e-08,9.33830719097441e-08,5.620843004793697e-06,R. carbonatées
39,0.00013729471724485538,5.628540893559516e-07,2.8202947174135228e-08,4.5878075731050484e-07,5.418480512843951e-08,5.736228949945529e-05,8.022119396063429e-05,7.192219376569609e-08,4.0264015059865607e-07,2.727985942791996e-07,0.0013935622784275567,2.664326277857242e-05,4.858118954851263e-05,8.051269919473367e-06,2.0252839623243008e-05,8.657279483304697e-07,2.5971838449914084e-05,1.7747422940774628e-05,1.0760998397747737e-06,1.160212865769348e-05,1.9034368495614594e-05,8.260343218995176e-05,0.0005036285766617674,2.031776921936779e-05,3.285070618381669e-06,1.4608401415864007e-05,1.0543685876266595e-05,1.7529987421567083e-05,1.3528769946499565e-06,1.738068309693727e-07,5.934918604004377e-06,6.182154016535259e-06,1.3121054884116986e-06,5.269980655943427e-06,5.54159889358446e-06,2.617036229671105e-07,1.2335492451582121e-06,1.7754076388091244e-07,1.1322696310181168e-06,2.683509818879969e-07,8.064161602136622e-07,9.115393695990578e-08,4.484956790110762e-07,6.172207289203217e-08,3.5127623257773856e-07,1.5270938120556013e-07,7.197381806887347e-07,0.00012896873141658867,R. carbonatées
40,0.00013665757430324647,1.09448297569537e-07,3.2008508671783952e-09,8.432140989981162e-08,2.3106744437447103e-08,5.808244060605468e-05,7.85751336971918e-05,8.160525112390989e-08,3.3016901216578895e-08,1.418104565361898e-07,0.00017503106837790495,5.142857142857143e-06,3.054899876170864e-05,6.408511543017398e-06,1.436535798610433e-05,9.973108679957994e-07,4.896529207608109e-06,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,1.2114277936876926e-05,0.00014927797151843098,7.792742209847865e-06,3.285070618381669e-06,6.070314381058282e-07,5.694952434850733e-06,1.925928075053891e-06,2.417735912683155e-07,6.152640599982569e-08,4.1432117185061445e-06,3.2628885945620687e-06,8.465779924620481e-07,2.7124386720877884e-06,4.820280867565764e-07,1.107735506983184e-07,5.115920091205586e-07,7.381131499833483e-08,5.503586713782493e-07,1.286350681701121e-07,4.0169695197677236e-07,4.649207323422864e-08,2.0740243295598685e-07,3.042744949612922e-08,4.699023452890759e-08,1.1441753430891255e-08,1.029682591728315e-07,4.977407707800556e-06,R. carbonatées
41,0.00013576997041143921,6.679238655569159e-07,6.218590769459441e-09,1.293202018577147e-06,2.774622828301671e-07,5.713615502898316e-05,7.863381538245606e-05,3.227028691634025e-08,3.5446096393724493e-07,2.264541971757816e-07,0.0010666094483209546,0.00018020426759143273,1.8254470289433995e-05,3.885307617474422e-06,1.8468431272211933e-05,9.25073242255815e-07,6.845541992693031e-06,9.898283692137218e-06,5.94822094770489e-07,2.0814147950755835e-05,1.9034368495614594e-05,4.8478463260415976e-05,0.0002173459582680037,1.4497747852633131e-05,3.285070618381669e-06,7.708956558760422e-06,1.0666272778423932e-05,2.459553189714853e-06,3.4225180723646685e-07,5.76766354922106e-07,4.141158410721956e-06,4.268509889550373e-06,9.686349971244748e-07,3.969869142089766e-06,7.591537060658922e-07,2.056248496752125e-07,9.140152792099342e-07,1.4132148961723375e-07,1.083570214050303e-06,2.7267930888348375e-07,8.744029807879459e-07,1.0881788334335677e-07,5.252325796610673e-07,7.324664831922125e-08,6.323535743549403e-08,4.0556368100325806e-08,2.3360737287922508e-07,5.055959871396156e-06,R. carbonatées
42,0.00013576219061600358,6.95430371536381e-08,1.0952511257510526e-09,2.1406541850452293e-07,4.0302310692900895e-08,5.708358556354564e-05,7.867860505245793e-05,5.445753982367456e-08,1.4482965141720289e-08,2.176083365315021e-08,0.0001784388147547078,2.1362718947052343e-05,1.5242438687676049e-05,2.866858386833864e-06,1.8468431272211933e-05,9.973108679957994e-07,4.540733767533636e-05,1.0745188215144038e-05,5.521014377225215e-07,5.641237470866637e-06,1.9034368495614594e-05,1.0181971238400273e-05,0.00014406425790354174,7.792742209847865e-06,3.285070618381669e-06,5.118838927324859e-07,4.617166946354693e-06,1.6811346184779785e-06,4.282810399390237e-07,8.646804641526358e-08,3.156872486167593e-06,1.7478984806906372e-06,7.834758967990269e-07,1.5331045006356383e-06,4.7089734696912155e-07,7.361907719753071e-08,2.8930036561966863e-07,4.8862954986070644e-08,3.801542851954494e-07,9.37231508952366e-08,2.9522413751482826e-07,3.666649263965905e-08,1.7803528541005976e-07,2.3389120804625945e-08,2.7948878723551414e-08,1.3590298973975582e-08,3.527594835772595e-08,3.504706688784413e-06,R. carbonatées
43,0.00013566490927374394,6.90483320881604e-07,2.6023920505242e-08,5.719616917914444e-07,1.0228400821969612e-07,5.83160395529113e-05,7.734886972083264e-05,5.6884538439799115e-08,3.4018440709886925e-07,2.640973940541246e-08,0.0003243191986623148,2.664326277857242e-05,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,1.3235794153717532e-05,1.0745188215144038e-05,1.7474064409322824e-06,8.589185567837974e-06,1.9034368495614594e-05,6.389509224546746e-05,0.00012383915912972943,5.867399387078824e-06,3.285070618381669e-06,7.564830372413471e-06,9.754600794665897e-06,5.992029331571447e-06,1.1189779428408797e-06,2.621035997894331e-07,6.0442327034905585e-06,7.002729930534111e-06,1.6402833864356848e-06,6.714687237952029e-06,1.3161485814674806e-06,3.1816058513628087e-07,1.2868376271953734e-06,1.989311208632484e-07,1.3270414873562553e-06,2.9285193226770005e-07,8.851783859519459e-07,1.1692595948935377e-07,6.135072727238145e-07,8.329281568542504e-08,1.7010766341260515e-07,9.175840380670538e-08,5.113530214697804e-07,5.357369616450215e-06,R. carbonatées
44,0.00013549785275168873,6.616924870897885e-08,2.3159188638467347e-09,8.977282110317997e-08,4.7569807301794983e-08,5.6519451135027846e-05,7.897840161666088e-05,7.309342059762401e-08,3.674489109699658e-08,1.3996315444600795e-07,0.00022957084189016607,1.3029537675606644e-05,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,1.0840148148148149e-05,5.393374201787995e-06,1.0132148334003823e-06,1.3723734355044702e-05,1.9034368495614594e-05,9.688849655172416e-06,0.00021258972311621972,7.792742209847865e-06,3.285070618381669e-06,4.43528244578795e-07,1.1809830825759763e-05,2.1090762751826854e-06,1.2557057233861477e-06,8.491525032260676e-08,5.88893750094705e-06,5.396989248525271e-06,1.2263437623887065e-06,5.060042530718451e-06,8.099955019558294e-07,4.1890604014880407e-07,1.0974320297868844e-06,1.473037399673725e-07,1.057928953205081e-06,2.64058576209601e-07,7.556671675634059e-07,8.366990306783968e-08,3.7099138217620334e-07,4.763470925355457e-08,3.518555333032736e-08,6.843290930880778e-08,6.865050075201681e-08,2.3561548318635e-06,R. carbonatées
45,0.00013524700274100899,5.914776420140543e-08,1.0184589790327753e-09,1.660630634865345e-07,2.4995531287450825e-08,5.660288387177375e-05,7.864411886923522e-05,5.376842876967641e-08,1.411092266805474e-08,2.479476155048049e-07,0.00025352585542361107,5.542062048904428e-06,3.054899876170864e-05,6.408511543017398e-06,1.8468431272211933e-05,9.973108679957994e-07,6.575327854632372e-06,1.0745188215144038e-05,1.0132148334003823e-06,1.160212865769348e-05,1.9034368495614594e-05,1.090001491787915e-05,0.0001424873546098835,7.792742209847865e-06,3.285070618381669e-06,2.557066771412066e-07,8.188282585947123e-06,2.356450681449253e-06,3.374121738309942e-07,5.021961462165215e-08,4.467130561520145e-06,3.64568698195422e-06,1.1208338455166064e-06,4.167461629458696e-06,8.978216405872462e-07,1.973580659895202e-07,9.152436177554138e-07,1.2588513315122857e-07,8.738769213024802e-07,2.0005102347815658e-07,5.541497499949636e-07,6.420974074099762e-08,2.7031037766530646e-07,3.7688933928096564e-08,4.725806531065345e-08,9.966814371596432e-09,1.0329599945283622e-07,5.784241101890888e-06,R. carbonatées
